Customer ID,Age,Gender,Category,Purchase Amount (USD),Previous Purchases,Frequency of Purchases,Subscription Status,Review Rating,Cluster,Segment
3226,53,Female,Clothing,98,31,Weekly,No,3.0,0,🛒 Frequent Shoppers
3227,57,Female,Footwear,71,38,Fortnightly,No,3.3,0,🛒 Frequent Shoppers
3228,28,Female,Accessories,69,42,Quarterly,No,2.7,0,🛒 Frequent Shoppers
3229,37,Female,Accessories,95,27,Annually,No,4.6,0,🛒 Frequent Shoppers
3230,54,Female,Clothing,67,24,Monthly,No,2.7,0,🛒 Frequent Shoppers
3231,49,Female,Footwear,49,38,Annually,No,2.5,0,🛒 Frequent Shoppers
3232,62,Female,Footwear,97,9,Annually,No,4.4,0,🛒 Frequent Shoppers
3233,45,Female,Clothing,34,19,Monthly,No,4.0,0,🛒 Frequent Shoppers
3234,45,Female,Accessories,74,11,Bi-Weekly,No,3.8,0,🛒 Frequent Shoppers
3235,49,Female,Accessories,96,16,Quarterly,No,2.5,0,🛒 Frequent Shoppers
3236,27,Female,Accessories,68,18,Monthly,No,4.0,0,🛒 Frequent Shoppers
3237,63,Female,Accessories,84,8,Monthly,No,4.1,0,🛒 Frequent Shoppers
3238,61,Female,Clothing,57,4,Weekly,No,2.8,0,🛒 Frequent Shoppers
3239,25,Female,Footwear,84,37,Quarterly,No,3.4,0,🛒 Frequent Shoppers
3240,33,Female,Accessories,32,30,Monthly,No,2.7,0,🛒 Frequent Shoppers
3241,56,Female,Footwear,37,37,Monthly,No,3.8,0,🛒 Frequent Shoppers
3242,50,Female,Accessories,58,30,Quarterly,No,4.4,0,🛒 Frequent Shoppers
3243,45,Female,Clothing,74,17,Weekly,No,2.8,0,🛒 Frequent Shoppers
3244,45,Female,Clothing,99,11,Every 3 Months,No,5.0,0,🛒 Frequent Shoppers
3245,65,Female,Clothing,81,42,Annually,No,4.7,0,🛒 Frequent Shoppers
3246,63,Female,Clothing,76,20,Weekly,No,3.2,0,🛒 Frequent Shoppers
3247,70,Female,Footwear,98,37,Monthly,No,2.9,0,🛒 Frequent Shoppers
3248,53,Female,Accessories,91,12,Fortnightly,No,3.7,0,🛒 Frequent Shoppers
3249,22,Female,Clothing,79,41,Quarterly,No,4.2,0,🛒 Frequent Shoppers
3250,26,Female,Accessories,83,32,Quarterly,No,3.4,0,🛒 Frequent Shoppers
3251,23,Female,Outerwear,90,15,Weekly,No,2.9,0,🛒 Frequent Shoppers
3252,25,Female,Outerwear,20,39,Quarterly,No,3.7,0,🛒 Frequent Shoppers
3253,69,Female,Footwear,21,48,Fortnightly,No,2.7,0,🛒 Frequent Shoppers
3254,36,Female,Accessories,60,8,Fortnightly,No,3.2,0,🛒 Frequent Shoppers
3255,21,Female,Clothing,31,11,Every 3 Months,No,4.9,0,🛒 Frequent Shoppers
3256,57,Female,Clothing,40,36,Monthly,No,2.8,0,🛒 Frequent Shoppers
3257,60,Female,Accessories,26,50,Every 3 Months,No,4.7,0,🛒 Frequent Shoppers
3258,44,Female,Clothing,98,39,Every 3 Months,No,3.3,0,🛒 Frequent Shoppers
3259,31,Female,Footwear,51,11,Bi-Weekly,No,4.3,0,🛒 Frequent Shoppers
3260,57,Female,Accessories,95,5,Every 3 Months,No,3.7,0,🛒 Frequent Shoppers
3261,39,Female,Accessories,36,7,Annually,No,4.5,0,🛒 Frequent Shoppers
3262,48,Female,Accessories,52,50,Weekly,No,3.4,0,🛒 Frequent Shoppers
3263,42,Female,Clothing,35,21,Every 3 Months,No,2.7,0,🛒 Frequent Shoppers
3264,56,Female,Clothing,68,31,Fortnightly,No,4.4,0,🛒 Frequent Shoppers
3265,28,Female,Clothing,50,39,Bi-Weekly,No,4.0,0,🛒 Frequent Shoppers
3266,40,Female,Accessories,100,28,Fortnightly,No,3.2,0,🛒 Frequent Shoppers
3267,49,Female,Outerwear,74,33,Weekly,No,4.2,0,🛒 Frequent Shoppers
3268,37,Female,Clothing,45,42,Quarterly,No,3.0,0,🛒 Frequent Shoppers
3269,22,Female,Clothing,97,5,Every 3 Months,No,2.8,0,🛒 Frequent Shoppers
3270,27,Female,Clothing,60,25,Monthly,No,4.9,0,🛒 Frequent Shoppers
3271,59,Female,Clothing,25,48,Annually,No,4.7,0,🛒 Frequent Shoppers
3272,35,Female,Clothing,55,30,Weekly,No,4.4,0,🛒 Frequent Shoppers
3273,58,Female,Footwear,99,34,Quarterly,No,3.1,0,🛒 Frequent Shoppers
3274,58,Female,Accessories,45,34,Every 3 Months,No,2.6,0,🛒 Frequent Shoppers
3275,46,Female,Clothing,20,14,Fortnightly,No,3.9,0,🛒 Frequent Shoppers
3276,43,Female,Clothing,88,2,Weekly,No,2.6,0,🛒 Frequent Shoppers
3277,39,Female,Accessories,99,41,Every 3 Months,No,4.0,0,🛒 Frequent Shoppers
3278,59,Female,Clothing,86,3,Monthly,No,4.9,0,🛒 Frequent Shoppers
3279,59,Female,Clothing,70,18,Weekly,No,3.3,0,🛒 Frequent Shoppers
3280,59,Female,Accessories,50,1,Fortnightly,No,3.0,0,🛒 Frequent Shoppers
3281,45,Female,Accessories,57,5,Monthly,No,2.7,0,🛒 Frequent Shoppers
3282,27,Female,Clothing,69,41,Annually,No,3.1,0,🛒 Frequent Shoppers
3283,24,Female,Clothing,94,5,Monthly,No,4.8,0,🛒 Frequent Shoppers
3284,47,Female,Outerwear,24,10,Every 3 Months,No,2.9,0,🛒 Frequent Shoppers
3285,70,Female,Accessories,79,20,Annually,No,4.5,0,🛒 Frequent Shoppers
3286,58,Female,Accessories,31,11,Weekly,No,4.6,0,🛒 Frequent Shoppers
3287,45,Female,Outerwear,67,4,Fortnightly,No,5.0,0,🛒 Frequent Shoppers
3288,24,Female,Clothing,63,38,Weekly,No,4.3,0,🛒 Frequent Shoppers
3289,67,Female,Accessories,61,19,Bi-Weekly,No,4.9,0,🛒 Frequent Shoppers
3290,31,Female,Accessories,50,16,Every 3 Months,No,4.0,0,🛒 Frequent Shoppers
3291,52,Female,Outerwear,82,2,Monthly,No,3.1,0,🛒 Frequent Shoppers
3292,29,Female,Accessories,51,11,Monthly,No,2.6,0,🛒 Frequent Shoppers
3293,62,Female,Accessories,23,18,Fortnightly,No,4.9,0,🛒 Frequent Shoppers
3294,19,Female,Outerwear,91,47,Fortnightly,No,3.5,0,🛒 Frequent Shoppers
3295,62,Female,Clothing,60,15,Bi-Weekly,No,4.5,0,🛒 Frequent Shoppers
3296,70,Female,Clothing,34,15,Weekly,No,2.8,0,🛒 Frequent Shoppers
3297,20,Female,Clothing,23,47,Quarterly,No,4.2,0,🛒 Frequent Shoppers
3298,67,Female,Accessories,82,47,Monthly,No,4.1,0,🛒 Frequent Shoppers
3299,65,Female,Outerwear,73,6,Every 3 Months,No,3.5,0,🛒 Frequent Shoppers
3300,45,Female,Clothing,32,18,Monthly,No,4.0,0,🛒 Frequent Shoppers
3301,26,Female,Accessories,80,40,Bi-Weekly,No,4.0,0,🛒 Frequent Shoppers
3302,36,Female,Clothing,58,31,Fortnightly,No,2.5,0,🛒 Frequent Shoppers
3303,36,Female,Clothing,82,31,Bi-Weekly,No,4.2,0,🛒 Frequent Shoppers
3304,20,Female,Accessories,60,4,Fortnightly,No,3.4,0,🛒 Frequent Shoppers
3305,30,Female,Accessories,79,36,Every 3 Months,No,4.8,0,🛒 Frequent Shoppers
3306,34,Female,Clothing,41,31,Bi-Weekly,No,4.9,0,🛒 Frequent Shoppers
3307,63,Female,Outerwear,39,6,Fortnightly,No,3.6,0,🛒 Frequent Shoppers
3308,18,Female,Accessories,36,1,Monthly,No,4.0,0,🛒 Frequent Shoppers
3309,55,Female,Clothing,70,29,Monthly,No,2.6,0,🛒 Frequent Shoppers
3310,48,Female,Accessories,47,19,Monthly,No,3.1,0,🛒 Frequent Shoppers
3311,45,Female,Outerwear,27,12,Fortnightly,No,3.6,0,🛒 Frequent Shoppers
3312,29,Female,Accessories,52,18,Annually,No,4.0,0,🛒 Frequent Shoppers
3313,55,Female,Footwear,75,45,Quarterly,No,3.9,0,🛒 Frequent Shoppers
3314,55,Female,Accessories,30,45,Monthly,No,3.9,0,🛒 Frequent Shoppers
3315,55,Female,Clothing,94,8,Quarterly,No,3.3,0,🛒 Frequent Shoppers
3316,48,Female,Accessories,68,4,Every 3 Months,No,2.9,0,🛒 Frequent Shoppers
3317,42,Female,Clothing,45,5,Fortnightly,No,3.1,0,🛒 Frequent Shoppers
3318,21,Female,Accessories,67,30,Quarterly,No,4.7,0,🛒 Frequent Shoppers
3319,45,Female,Outerwear,46,15,Monthly,No,3.9,0,🛒 Frequent Shoppers
3320,23,Female,Clothing,31,17,Every 3 Months,No,4.3,0,🛒 Frequent Shoppers
3321,66,Female,Clothing,44,45,Every 3 Months,No,4.2,0,🛒 Frequent Shoppers
3322,32,Female,Outerwear,100,3,Annually,No,4.3,0,🛒 Frequent Shoppers
3323,52,Female,Clothing,92,43,Weekly,No,4.6,0,🛒 Frequent Shoppers
3324,54,Female,Accessories,78,4,Monthly,No,3.8,0,🛒 Frequent Shoppers
3325,37,Female,Clothing,32,41,Weekly,No,3.3,0,🛒 Frequent Shoppers
3326,29,Female,Footwear,97,16,Monthly,No,3.7,0,🛒 Frequent Shoppers
3327,47,Female,Accessories,95,10,Annually,No,4.3,0,🛒 Frequent Shoppers
3328,47,Female,Clothing,64,2,Quarterly,No,4.1,0,🛒 Frequent Shoppers
3329,42,Female,Footwear,35,11,Bi-Weekly,No,3.2,0,🛒 Frequent Shoppers
3330,34,Female,Accessories,54,1,Bi-Weekly,No,3.8,0,🛒 Frequent Shoppers
3331,38,Female,Footwear,96,41,Quarterly,No,3.2,0,🛒 Frequent Shoppers
3332,55,Female,Accessories,58,39,Quarterly,No,3.5,0,🛒 Frequent Shoppers
3333,27,Female,Clothing,23,1,Bi-Weekly,No,3.1,0,🛒 Frequent Shoppers
3334,55,Female,Clothing,35,3,Monthly,No,4.2,0,🛒 Frequent Shoppers
3335,66,Female,Clothing,23,21,Annually,No,3.4,0,🛒 Frequent Shoppers
3336,44,Female,Accessories,94,48,Quarterly,No,3.5,0,🛒 Frequent Shoppers
3337,39,Female,Clothing,45,24,Annually,No,4.0,0,🛒 Frequent Shoppers
3338,23,Female,Outerwear,23,45,Bi-Weekly,No,4.4,0,🛒 Frequent Shoppers
3339,29,Female,Clothing,94,46,Monthly,No,2.9,0,🛒 Frequent Shoppers
3340,20,Female,Accessories,99,35,Fortnightly,No,3.6,0,🛒 Frequent Shoppers
3341,42,Female,Clothing,36,47,Fortnightly,No,4.4,0,🛒 Frequent Shoppers
3342,55,Female,Outerwear,50,35,Monthly,No,4.5,0,🛒 Frequent Shoppers
3343,66,Female,Outerwear,81,45,Weekly,No,3.8,0,🛒 Frequent Shoppers
3344,24,Female,Clothing,31,6,Bi-Weekly,No,3.6,0,🛒 Frequent Shoppers
3345,62,Female,Accessories,48,20,Annually,No,4.3,0,🛒 Frequent Shoppers
3346,28,Female,Accessories,91,3,Bi-Weekly,No,4.0,0,🛒 Frequent Shoppers
3347,30,Female,Clothing,99,30,Quarterly,No,3.4,0,🛒 Frequent Shoppers
3348,22,Female,Footwear,70,28,Bi-Weekly,No,4.4,0,🛒 Frequent Shoppers
3349,28,Female,Clothing,74,15,Every 3 Months,No,2.8,0,🛒 Frequent Shoppers
3350,35,Female,Accessories,79,29,Quarterly,No,2.8,0,🛒 Frequent Shoppers
3351,45,Female,Accessories,33,15,Bi-Weekly,No,4.9,0,🛒 Frequent Shoppers
3352,43,Female,Clothing,49,18,Fortnightly,No,4.2,0,🛒 Frequent Shoppers
3353,55,Female,Accessories,96,7,Bi-Weekly,No,2.9,0,🛒 Frequent Shoppers
3354,31,Female,Clothing,66,19,Every 3 Months,No,4.6,0,🛒 Frequent Shoppers
3355,42,Female,Clothing,45,15,Weekly,No,2.8,0,🛒 Frequent Shoppers
3356,40,Female,Clothing,28,3,Bi-Weekly,No,2.6,0,🛒 Frequent Shoppers
3357,39,Female,Clothing,48,13,Bi-Weekly,No,3.5,0,🛒 Frequent Shoppers
3358,41,Female,Clothing,67,37,Monthly,No,3.5,0,🛒 Frequent Shoppers
3359,56,Female,Clothing,59,26,Annually,No,3.4,0,🛒 Frequent Shoppers
3360,43,Female,Accessories,74,29,Monthly,No,3.9,0,🛒 Frequent Shoppers
3361,22,Female,Outerwear,81,47,Every 3 Months,No,3.3,0,🛒 Frequent Shoppers
3362,47,Female,Footwear,26,47,Bi-Weekly,No,4.1,0,🛒 Frequent Shoppers
3363,50,Female,Accessories,61,48,Fortnightly,No,3.0,0,🛒 Frequent Shoppers
3364,58,Female,Clothing,23,46,Bi-Weekly,No,3.0,0,🛒 Frequent Shoppers
3365,50,Female,Accessories,33,7,Monthly,No,3.2,0,🛒 Frequent Shoppers
3366,43,Female,Clothing,58,45,Every 3 Months,No,3.9,0,🛒 Frequent Shoppers
3367,38,Female,Accessories,65,47,Quarterly,No,3.6,0,🛒 Frequent Shoppers
3368,44,Female,Clothing,48,6,Fortnightly,No,3.1,0,🛒 Frequent Shoppers
3369,30,Female,Footwear,25,29,Every 3 Months,No,4.8,0,🛒 Frequent Shoppers
3370,47,Female,Clothing,51,42,Monthly,No,3.8,0,🛒 Frequent Shoppers
3371,30,Female,Accessories,31,46,Fortnightly,No,2.8,0,🛒 Frequent Shoppers
3372,49,Female,Clothing,99,28,Annually,No,4.0,0,🛒 Frequent Shoppers
3373,56,Female,Clothing,25,14,Every 3 Months,No,4.6,0,🛒 Frequent Shoppers
3374,70,Female,Footwear,52,12,Every 3 Months,No,3.5,0,🛒 Frequent Shoppers
3375,22,Female,Clothing,47,41,Annually,No,3.7,0,🛒 Frequent Shoppers
3376,51,Female,Footwear,98,8,Annually,No,4.9,0,🛒 Frequent Shoppers
3377,22,Female,Accessories,46,24,Quarterly,No,4.1,0,🛒 Frequent Shoppers
3378,37,Female,Clothing,32,18,Fortnightly,No,4.6,0,🛒 Frequent Shoppers
3379,49,Female,Clothing,75,6,Quarterly,No,4.5,0,🛒 Frequent Shoppers
3380,61,Female,Accessories,51,40,Weekly,No,5.0,0,🛒 Frequent Shoppers
3381,41,Female,Clothing,52,6,Every 3 Months,No,3.8,0,🛒 Frequent Shoppers
3382,57,Female,Accessories,66,27,Quarterly,No,4.7,0,🛒 Frequent Shoppers
3383,34,Female,Clothing,35,2,Weekly,No,2.8,0,🛒 Frequent Shoppers
3384,27,Female,Outerwear,43,39,Bi-Weekly,No,2.6,0,🛒 Frequent Shoppers
3385,39,Female,Clothing,24,9,Quarterly,No,3.8,0,🛒 Frequent Shoppers
3386,62,Female,Accessories,83,16,Every 3 Months,No,2.8,0,🛒 Frequent Shoppers
3387,34,Female,Clothing,62,36,Quarterly,No,2.6,0,🛒 Frequent Shoppers
3388,53,Female,Clothing,78,2,Bi-Weekly,No,3.4,0,🛒 Frequent Shoppers
3389,35,Female,Clothing,61,21,Weekly,No,4.5,0,🛒 Frequent Shoppers
3390,38,Female,Clothing,57,39,Annually,No,3.8,0,🛒 Frequent Shoppers
3391,32,Female,Clothing,70,38,Annually,No,3.0,0,🛒 Frequent Shoppers
3392,47,Female,Clothing,57,6,Every 3 Months,No,3.7,0,🛒 Frequent Shoppers
3393,53,Female,Accessories,74,6,Bi-Weekly,No,4.4,0,🛒 Frequent Shoppers
3394,60,Female,Clothing,90,50,Monthly,No,3.1,0,🛒 Frequent Shoppers
3395,31,Female,Footwear,98,9,Annually,No,4.2,0,🛒 Frequent Shoppers
3396,44,Female,Clothing,43,15,Every 3 Months,No,3.1,0,🛒 Frequent Shoppers
3397,29,Female,Clothing,37,5,Quarterly,No,5.0,0,🛒 Frequent Shoppers
3398,19,Female,Clothing,38,13,Bi-Weekly,No,2.7,0,🛒 Frequent Shoppers
3399,54,Female,Clothing,60,44,Fortnightly,No,3.8,0,🛒 Frequent Shoppers
3400,40,Female,Clothing,55,36,Annually,No,3.3,0,🛒 Frequent Shoppers
3401,39,Female,Accessories,51,18,Fortnightly,No,4.8,0,🛒 Frequent Shoppers
3402,44,Female,Accessories,71,39,Weekly,No,3.4,0,🛒 Frequent Shoppers
3403,22,Female,Clothing,61,11,Every 3 Months,No,4.4,0,🛒 Frequent Shoppers
3404,30,Female,Footwear,65,1,Bi-Weekly,No,3.9,0,🛒 Frequent Shoppers
3405,69,Female,Accessories,34,34,Annually,No,3.9,0,🛒 Frequent Shoppers
3406,28,Female,Clothing,87,47,Bi-Weekly,No,4.2,0,🛒 Frequent Shoppers
3407,57,Female,Clothing,79,24,Quarterly,No,4.0,0,🛒 Frequent Shoppers
3408,46,Female,Clothing,46,20,Quarterly,No,2.6,0,🛒 Frequent Shoppers
3409,48,Female,Clothing,72,11,Annually,No,4.4,0,🛒 Frequent Shoppers
3410,24,Female,Clothing,93,3,Every 3 Months,No,3.2,0,🛒 Frequent Shoppers
3411,50,Female,Footwear,76,38,Bi-Weekly,No,4.3,0,🛒 Frequent Shoppers
3412,29,Female,Footwear,56,45,Weekly,No,4.9,0,🛒 Frequent Shoppers
3413,61,Female,Footwear,83,31,Quarterly,No,3.8,0,🛒 Frequent Shoppers
3414,34,Female,Accessories,90,16,Bi-Weekly,No,2.5,0,🛒 Frequent Shoppers
3415,27,Female,Footwear,94,3,Quarterly,No,4.9,0,🛒 Frequent Shoppers
3416,38,Female,Clothing,68,15,Annually,No,3.0,0,🛒 Frequent Shoppers
3417,25,Female,Footwear,53,11,Every 3 Months,No,3.2,0,🛒 Frequent Shoppers
3418,54,Female,Outerwear,35,22,Fortnightly,No,2.9,0,🛒 Frequent Shoppers
3419,53,Female,Outerwear,30,35,Annually,No,2.8,0,🛒 Frequent Shoppers
3420,23,Female,Accessories,26,5,Bi-Weekly,No,3.1,0,🛒 Frequent Shoppers
3421,19,Female,Accessories,60,35,Bi-Weekly,No,3.4,0,🛒 Frequent Shoppers
3422,57,Female,Footwear,30,27,Weekly,No,2.9,0,🛒 Frequent Shoppers
3423,19,Female,Outerwear,91,9,Monthly,No,3.2,0,🛒 Frequent Shoppers
3424,33,Female,Footwear,71,21,Bi-Weekly,No,3.8,0,🛒 Frequent Shoppers
3425,33,Female,Accessories,64,23,Monthly,No,3.6,0,🛒 Frequent Shoppers
3426,38,Female,Accessories,54,3,Bi-Weekly,No,4.3,0,🛒 Frequent Shoppers
3427,47,Female,Clothing,35,31,Annually,No,4.8,0,🛒 Frequent Shoppers
3428,39,Female,Clothing,38,44,Annually,No,2.5,0,🛒 Frequent Shoppers
3429,32,Female,Accessories,69,20,Monthly,No,2.5,0,🛒 Frequent Shoppers
3430,27,Female,Clothing,96,34,Weekly,No,4.6,0,🛒 Frequent Shoppers
3431,67,Female,Clothing,73,17,Every 3 Months,No,4.2,0,🛒 Frequent Shoppers
3432,46,Female,Accessories,49,20,Annually,No,4.2,0,🛒 Frequent Shoppers
3433,36,Female,Footwear,44,46,Every 3 Months,No,4.8,0,🛒 Frequent Shoppers
3434,62,Female,Clothing,93,28,Annually,No,4.5,0,🛒 Frequent Shoppers
3435,31,Female,Clothing,72,6,Fortnightly,No,3.3,0,🛒 Frequent Shoppers
3436,68,Female,Clothing,91,50,Bi-Weekly,No,2.7,0,🛒 Frequent Shoppers
3437,57,Female,Accessories,83,41,Monthly,No,2.8,0,🛒 Frequent Shoppers
3438,22,Female,Outerwear,62,50,Annually,No,3.5,0,🛒 Frequent Shoppers
3439,26,Female,Clothing,71,33,Monthly,No,3.0,0,🛒 Frequent Shoppers
3440,43,Female,Accessories,93,25,Quarterly,No,4.5,0,🛒 Frequent Shoppers
3441,45,Female,Accessories,63,2,Weekly,No,4.3,0,🛒 Frequent Shoppers
3442,64,Female,Clothing,96,15,Annually,No,4.1,0,🛒 Frequent Shoppers
3443,28,Female,Clothing,78,12,Weekly,No,4.3,0,🛒 Frequent Shoppers
3444,47,Female,Clothing,24,28,Bi-Weekly,No,5.0,0,🛒 Frequent Shoppers
3445,53,Female,Clothing,63,12,Bi-Weekly,No,3.8,0,🛒 Frequent Shoppers
3446,42,Female,Accessories,58,3,Annually,No,4.9,0,🛒 Frequent Shoppers
3447,51,Female,Footwear,55,20,Weekly,No,5.0,0,🛒 Frequent Shoppers
3448,62,Female,Footwear,58,3,Bi-Weekly,No,4.3,0,🛒 Frequent Shoppers
3449,18,Female,Outerwear,28,32,Fortnightly,No,4.1,0,🛒 Frequent Shoppers
3450,48,Female,Clothing,37,35,Monthly,No,4.5,0,🛒 Frequent Shoppers
3451,20,Female,Clothing,78,31,Monthly,No,3.6,0,🛒 Frequent Shoppers
3452,32,Female,Clothing,73,13,Annually,No,3.0,0,🛒 Frequent Shoppers
3453,26,Female,Outerwear,20,3,Fortnightly,No,3.7,0,🛒 Frequent Shoppers
3454,31,Female,Clothing,60,48,Bi-Weekly,No,4.3,0,🛒 Frequent Shoppers
3455,55,Female,Accessories,71,15,Bi-Weekly,No,4.6,0,🛒 Frequent Shoppers
3456,49,Female,Clothing,89,13,Annually,No,4.7,0,🛒 Frequent Shoppers
3457,42,Female,Clothing,53,21,Monthly,No,4.6,0,🛒 Frequent Shoppers
3458,64,Female,Accessories,87,29,Fortnightly,No,3.0,0,🛒 Frequent Shoppers
3459,68,Female,Accessories,37,24,Quarterly,No,3.4,0,🛒 Frequent Shoppers
3460,68,Female,Clothing,37,21,Annually,No,3.8,0,🛒 Frequent Shoppers
3461,41,Female,Accessories,78,5,Bi-Weekly,No,3.1,0,🛒 Frequent Shoppers
3462,51,Female,Footwear,23,47,Quarterly,No,4.4,0,🛒 Frequent Shoppers
3463,44,Female,Clothing,73,34,Every 3 Months,No,4.5,0,🛒 Frequent Shoppers
3464,27,Female,Accessories,27,45,Fortnightly,No,2.8,0,🛒 Frequent Shoppers
3465,36,Female,Outerwear,59,12,Annually,No,2.7,0,🛒 Frequent Shoppers
3466,19,Female,Accessories,53,31,Weekly,No,3.4,0,🛒 Frequent Shoppers
3467,49,Female,Clothing,42,43,Annually,No,4.6,0,🛒 Frequent Shoppers
3468,18,Female,Accessories,45,5,Annually,No,5.0,0,🛒 Frequent Shoppers
3469,36,Female,Accessories,89,36,Quarterly,No,3.5,0,🛒 Frequent Shoppers
3470,36,Female,Clothing,85,12,Annually,No,3.3,0,🛒 Frequent Shoppers
3471,19,Female,Outerwear,69,31,Bi-Weekly,No,4.5,0,🛒 Frequent Shoppers
3472,43,Female,Footwear,66,31,Bi-Weekly,No,3.1,0,🛒 Frequent Shoppers
3473,31,Female,Clothing,42,15,Weekly,No,4.0,0,🛒 Frequent Shoppers
3474,63,Female,Clothing,40,11,Weekly,No,2.5,0,🛒 Frequent Shoppers
3475,41,Female,Clothing,82,18,Monthly,No,4.4,0,🛒 Frequent Shoppers
3476,48,Female,Footwear,88,9,Quarterly,No,4.4,0,🛒 Frequent Shoppers
3477,68,Female,Footwear,99,11,Weekly,No,3.2,0,🛒 Frequent Shoppers
3478,53,Female,Accessories,85,38,Bi-Weekly,No,3.8,0,🛒 Frequent Shoppers
3479,36,Female,Accessories,57,42,Quarterly,No,4.6,0,🛒 Frequent Shoppers
3480,46,Female,Clothing,56,41,Monthly,No,4.9,0,🛒 Frequent Shoppers
3481,21,Female,Footwear,79,45,Monthly,No,3.5,0,🛒 Frequent Shoppers
3482,52,Female,Clothing,67,41,Bi-Weekly,No,3.4,0,🛒 Frequent Shoppers
3483,66,Female,Accessories,61,35,Weekly,No,3.9,0,🛒 Frequent Shoppers
3484,19,Female,Clothing,37,21,Every 3 Months,No,3.9,0,🛒 Frequent Shoppers
3485,44,Female,Clothing,75,13,Bi-Weekly,No,4.2,0,🛒 Frequent Shoppers
3486,50,Female,Clothing,21,23,Fortnightly,No,3.4,0,🛒 Frequent Shoppers
3487,51,Female,Clothing,89,6,Weekly,No,4.9,0,🛒 Frequent Shoppers
3488,25,Female,Footwear,24,39,Annually,No,2.9,0,🛒 Frequent Shoppers
3489,62,Female,Clothing,27,7,Quarterly,No,4.9,0,🛒 Frequent Shoppers
3490,48,Female,Clothing,26,32,Every 3 Months,No,4.6,0,🛒 Frequent Shoppers
3491,62,Female,Footwear,82,43,Quarterly,No,3.6,0,🛒 Frequent Shoppers
3492,22,Female,Clothing,28,15,Monthly,No,4.3,0,🛒 Frequent Shoppers
3493,48,Female,Accessories,65,48,Annually,No,4.6,0,🛒 Frequent Shoppers
3494,48,Female,Clothing,82,35,Weekly,No,4.7,0,🛒 Frequent Shoppers
3495,62,Female,Accessories,38,41,Quarterly,No,3.5,0,🛒 Frequent Shoppers
3496,24,Female,Clothing,33,14,Weekly,No,2.8,0,🛒 Frequent Shoppers
3497,39,Female,Footwear,38,22,Monthly,No,4.0,0,🛒 Frequent Shoppers
3498,35,Female,Accessories,48,16,Every 3 Months,No,4.3,0,🛒 Frequent Shoppers
3499,47,Female,Footwear,35,2,Bi-Weekly,No,3.8,0,🛒 Frequent Shoppers
3500,22,Female,Clothing,29,13,Every 3 Months,No,3.0,0,🛒 Frequent Shoppers
3501,38,Female,Clothing,48,38,Fortnightly,No,4.6,0,🛒 Frequent Shoppers
3502,53,Female,Footwear,87,43,Weekly,No,4.8,0,🛒 Frequent Shoppers
3503,31,Female,Accessories,62,26,Quarterly,No,4.7,0,🛒 Frequent Shoppers
3504,31,Female,Clothing,96,39,Weekly,No,3.9,0,🛒 Frequent Shoppers
3505,65,Female,Accessories,41,50,Monthly,No,4.0,0,🛒 Frequent Shoppers
3506,48,Female,Accessories,42,40,Every 3 Months,No,3.7,0,🛒 Frequent Shoppers
3507,18,Female,Clothing,57,12,Fortnightly,No,3.7,0,🛒 Frequent Shoppers
3508,46,Female,Accessories,65,33,Every 3 Months,No,4.2,0,🛒 Frequent Shoppers
3509,52,Female,Clothing,54,49,Weekly,No,4.7,0,🛒 Frequent Shoppers
3510,50,Female,Clothing,22,43,Bi-Weekly,No,4.3,0,🛒 Frequent Shoppers
3511,49,Female,Footwear,96,14,Monthly,No,4.9,0,🛒 Frequent Shoppers
3512,69,Female,Accessories,81,21,Every 3 Months,No,3.9,0,🛒 Frequent Shoppers
3513,36,Female,Clothing,46,31,Quarterly,No,3.4,0,🛒 Frequent Shoppers
3514,30,Female,Clothing,74,29,Fortnightly,No,4.2,0,🛒 Frequent Shoppers
3515,25,Female,Footwear,50,32,Monthly,No,4.7,0,🛒 Frequent Shoppers
3516,19,Female,Clothing,80,16,Bi-Weekly,No,4.0,0,🛒 Frequent Shoppers
3517,34,Female,Footwear,56,38,Bi-Weekly,No,4.0,0,🛒 Frequent Shoppers
3518,29,Female,Clothing,69,34,Every 3 Months,No,3.1,0,🛒 Frequent Shoppers
3519,50,Female,Clothing,97,30,Quarterly,No,4.2,0,🛒 Frequent Shoppers
3520,31,Female,Clothing,66,14,Fortnightly,No,3.7,0,🛒 Frequent Shoppers
3521,41,Female,Accessories,70,33,Monthly,No,3.1,0,🛒 Frequent Shoppers
3522,52,Female,Footwear,50,35,Weekly,No,3.7,0,🛒 Frequent Shoppers
3523,27,Female,Clothing,85,13,Quarterly,No,3.2,0,🛒 Frequent Shoppers
3524,49,Female,Accessories,59,30,Fortnightly,No,2.8,0,🛒 Frequent Shoppers
3525,69,Female,Clothing,74,30,Monthly,No,2.9,0,🛒 Frequent Shoppers
3526,45,Female,Accessories,38,47,Annually,No,3.5,0,🛒 Frequent Shoppers
3527,20,Female,Clothing,99,1,Every 3 Months,No,3.8,0,🛒 Frequent Shoppers
3528,25,Female,Clothing,97,1,Weekly,No,4.7,0,🛒 Frequent Shoppers
3529,38,Female,Accessories,67,33,Annually,No,4.5,0,🛒 Frequent Shoppers
3530,55,Female,Clothing,20,43,Weekly,No,3.9,0,🛒 Frequent Shoppers
3531,62,Female,Accessories,45,37,Weekly,No,3.4,0,🛒 Frequent Shoppers
3532,54,Female,Footwear,52,23,Quarterly,No,4.6,0,🛒 Frequent Shoppers
